Time	UTC	ROTORCRAFT_STATUS:cpu_time	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_STATUS:ap_v_mode	ROTORCRAFT_STATUS:ap_h_mode	ROTORCRAFT_STATUS:arming_status	ROTORCRAFT_STATUS:ap_motors_on	ROTORCRAFT_STATUS:ap_in_flight	ROTORCRAFT_STATUS:ap_mode	ROTORCRAFT_STATUS:gps_status	ROTORCRAFT_STATUS:frame_rate	ROTORCRAFT_STATUS:rc_status	ROTORCRAFT_STATUS:motor_nb_err	ROTORCRAFT_STATUS:link_imu_nb_err	VIRT_BARO:PRESSURE	VIRT_BARO:FILT_HEIGHT	VIRT_BARO:HEIGHT	VIRT_BARO:ADC	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROTORCRAFT_NAV_STATUS:horizontal_mode	ROTORCRAFT_NAV_STATUS:cur_stage	ROTORCRAFT_NAV_STATUS:cur_block	ROTORCRAFT_NAV_STATUS:dist_wp	ROTORCRAFT_NAV_STATUS:dist_home	ROTORCRAFT_NAV_STATUS:stage_time	ROTORCRAFT_NAV_STATUS:block_time	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	ROTORCRAFT_FP:flight_time	ROTORCRAFT_FP:thrust	ROTORCRAFT_FP:carrot_psi	ROTORCRAFT_FP:carrot_up	ROTORCRAFT_FP:carrot_north	ROTORCRAFT_FP:carrot_east	ROTORCRAFT_FP:psi	ROTORCRAFT_FP:theta	ROTORCRAFT_FP:phi	ROTORCRAFT_FP:vup	ROTORCRAFT_FP:vnorth	ROTORCRAFT_FP:veast	ROTORCRAFT_FP:up	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	HOVER_LOOP:cmd_heading	HOVER_LOOP:cmd_y	HOVER_LOOP:cmd_x	HOVER_LOOP:err_sum_y	HOVER_LOOP:err_sum_x	HOVER_LOOP:err_yd	HOVER_LOOP:err_xd	HOVER_LOOP:err_y	HOVER_LOOP:err_x	HOVER_LOOP:est_ydd	HOVER_LOOP:est_xdd	HOVER_LOOP:est_yd	HOVER_LOOP:est_xd	HOVER_LOOP:est_y	HOVER_LOOP:est_x	HOVER_LOOP:sp_y	HOVER_LOOP:sp_x	VERT_LOOP:delta_t	VERT_LOOP:fb_cmd	VERT_LOOP:ff_cmd	VERT_LOOP:sum_err	VERT_LOOP:adp_meas	VERT_LOOP:adp_cov	VERT_LOOP:adp_inv_m	VERT_LOOP:ref_zdd	VERT_LOOP:ref_zd	VERT_LOOP:ref_z	VERT_LOOP:est_zdd	VERT_LOOP:est_zd	VERT_LOOP:est_z	VERT_LOOP:zd_sp	VERT_LOOP:z_sp	ROTORCRAFT_CMD:cmd_thrust	ROTORCRAFT_CMD:cmd_yaw	ROTORCRAFT_CMD:cmd_pitch	ROTORCRAFT_CMD:cmd_roll	IMU_MAG_SCALED:mz	IMU_MAG_SCALED:my	IMU_MAG_SCALED:mx	IMU_ACCEL_SCALED:az	IMU_ACCEL_SCALED:ay	IMU_ACCEL_SCALED:ax	IMU_GYRO_SCALED:gr	IMU_GYRO_SCALED:gq	IMU_GYRO_SCALED:gp	ENERGY:power	ENERGY:energy	ENERGY:amp	ENERGY:bat	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
60.917	11:53:40.678	60	120	1	2	0	1	0	4	3	91	0	1	0	101314.734375	0.854863	0.854863	865	262	-833	-2030	-47001	0	0	-219	-8007	-1697	0	1	0	0.	31.8	0	60	0	3	8	170	101100	0	0	0	0	0	0	0	116452799	521378833	501223456	79183696	384211136	0	-1313	0	219	0	0	51	426	-307	49643	0	0	219	-1697	-8007	0.	0	0	0	0	0	0	0	0	-2081	-72	0	0	-8007	-1697	0	0	0	0	0	0	0	26214	57147	0	0	0	262	-47001	-219	0	-219	-1313	0	-196	195	1870	1387	2014	-9653	559	313	91	-658	34	-255.240005	0	-21.27	12.	0.104027	0.013185	-0.074938
61.017	11:53:40.778	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.328125	0.805449	0.805449	815	1568	-933	0	3496	0	0	-218	-8007	-1697	0	1	0	0.	31.8	0	60	0	3	8	170	101200	0	0	0	0	0	0	0	116452799	521378833	501223456	79183696	384211136	0	-1313	0	218	0	0	185	424	-391	-4155	0	0	218	-1697	-8007	0.	0	0	0	0	0	0	0	0	-876	-962	0	0	-8007	-1697	0	0	0	0	0	0	0	26214	57147	0	0	0	1568	3496	-218	0	-218	-1313	0	-231	192	1822	1232	2010	-8313	480	819	69	592	-1028	-254.303986	0	-21.191999	12.	0.102386	0.043119	-0.095195
61.117	11:53:40.878	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.25	0.812109	0.812109	825	2119	-1331	184	40134	0	0	-215	-8007	-1697	0	1	0	0.	31.8	0	60	0	3	8	170	101300	0	0	0	0	0	0	0	116452783	521378833	501223456	79183696	384211136	0	-1313	0	214	0	0	264	501	-424	-41053	0	0	214	-1697	-8007	0.	0	0	0	0	0	0	0	0	-78	-365	0	0	-8007	-1697	0	0	0	0	0	0	0	26214	57147	0	0	0	2119	40134	-215	0	-215	-1313	0	-201	217	1813	1191	1998	-10879	2477	1721	-357	771	-1033	-254.927994	0	-21.243999	12.	0.122314	0.064697	-0.103516
61.217	11:53:40.978	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.34375	0.803984	0.803984	820	1343	-940	79	10198	0	0	-212	-8061	-1922	0	1	0	0.	31.8	0	60	0	3	8	170	101400	0	0	0	0	0	0	0	116452766	521378816	501223392	79183688	384211200	0	-1313	0	212	0	0	352	584	-447	-11304	0	0	212	-1922	-8061	0.	0	0	0	0	0	0	0	0	465	-1018	0	0	-8061	-1922	0	0	0	0	0	0	0	26214	57147	0	0	0	1343	10198	-212	0	-212	-1313	0	-236	286	1830	1228	1919	-11928	2908	1211	972	152	-1312	-257.112	0	-21.426001	12.	0.14209	0.087158	-0.109131
61.317	11:53:41.078	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.007812	0.831797	0.831797	845	-3146	186	-622	-38148	0	0	-212	-7825	-1894	0	1	0	0.	31.8	0	60	0	3	8	170	101500	0	0	0	0	0	0	0	116452899	521378783	501223392	79183776	384211168	0	-1313	0	212	0	0	488	617	-327	34047	0	0	212	-1894	-7825	0.	0	0	0	0	0	0	0	0	-1205	-528	0	0	-7825	-1894	0	0	0	0	0	0	0	26214	57147	0	0	0	-3146	-38148	-212	0	-212	-1313	0	-311	188	1858	1258	1877	-12782	1226	524	296	514	-161	-256.799988	0	-21.4	12.	0.15087	0.120232	-0.079642
61.417	11:53:41.178	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.835938	0.762891	0.762891	775	-2425	-1268	-1904	-40157	0	0	-211	-7772	-1671	0	1	0	0.	31.8	0	60	0	3	8	170	101600	0	0	0	0	0	0	0	116452933	521378866	501223456	79183784	384211104	0	-1313	0	211	0	0	635	561	-285	42674	0	0	211	-1671	-7772	0.	0	0	0	0	0	0	0	0	-1984	-1577	0	0	-7772	-1671	0	0	0	0	0	0	0	26214	57147	0	0	0	-2425	-40157	-211	0	-211	-1313	0	-201	228	1846	1343	1987	-12120	711	794	-139	-440	-348	-254.615997	0	-21.218	12.	0.138466	0.152819	-0.069971
61.517	11:53:41.278	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.65625	0.777656	0.777656	790	509	-1479	1547	-14121	0	0	-210	-7772	-1671	0	1	0	0.	31.8	0	60	0	3	8	170	101700	0	0	0	0	0	0	0	116452933	521378866	501223456	79183784	384211104	0	-1313	0	210	0	0	804	576	-336	14344	0	0	210	-1671	-7772	0.	0	0	0	0	0	0	0	0	-735	16	0	0	-7772	-1671	0	0	0	0	0	0	0	26214	57147	0	0	0	509	-14121	-210	0	-210	-1313	0	-235	201	1834	1265	1995	-9854	613	2427	557	122	-536	-258.360016	0	-21.530001	12.	0.140577	0.196983	-0.082204
61.617	11:53:41.378	60	120	1	2	0	1	0	4	3	91	0	1	0	101315.59375	0.782578	0.782578	795	1591	-1607	-552	13344	0	0	-208	-7792	-1666	0	1	0	0.	31.8	0	60	0	3	8	170	101800	0	0	0	0	0	0	0	116452916	521378866	501223456	79183776	384211104	0	-1313	0	208	0	0	935	563	-397	-12705	0	0	208	-1666	-7792	0.	0	0	0	0	0	0	0	0	-1931	-1262	0	0	-7792	-1666	0	0	0	0	0	0	0	26214	57147	0	0	0	1591	13344	-208	0	-208	-1313	0	-256	381	1834	1298	1926	-8691	-1285	873	1133	235	-1756	-256.799988	0	-21.4	12.	0.137753	0.229334	-0.097576
61.717	11:53:41.478	61	120	1	2	0	1	0	4	3	90	0	1	0	101314.460938	0.87752	0.87752	895	362	-654	-482	40032	0	0	-210	-8015	-1564	0	1	0	0.	31.8	0	60	0	3	8	170	101900	0	0	0	0	0	0	0	116452783	521378916	501223456	79183680	384211072	0	-1313	0	210	0	0	1070	575	-446	-40836	0	0	210	-1564	-8015	0.	0	0	0	0	0	0	0	0	-1379	332	0	0	-8015	-1564	0	0	0	0	0	0	0	26214	57147	0	0	0	362	40032	-210	0	-210	-1313	0	-181	320	1870	1187	1991	-9177	-181	873	714	13	-937	-257.580017	0	-21.465	12.	0.140407	0.261847	-0.109319
61.817	11:53:41.578	61	120	1	2	0	1	0	4	3	90	0	1	0	101314.125	0.905625	0.905625	920	998	-1275	-811	23772	0	0	-212	-8051	-1625	0	1	0	0.	32.1	0	61	0	3	8	170	102000	0	0	0	0	0	0	0	116452766	521378916	501223456	79183672	384211104	0	-1313	0	212	0	0	1244	506	-423	-23501	0	0	212	-1625	-8051	0.	0	0	0	0	0	0	0	0	270	-1883	0	0	-8051	-1625	0	0	0	0	0	0	0	26214	57147	0	0	0	998	23772	-212	0	-212	-1313	0	-100	137	1846	1228	1873	-8907	318	304	1665	-771	427	-257.580017	0	-21.465	12.	0.125289	0.299324	-0.104742
61.917	11:53:41.678	61	120	1	2	0	1	0	4	3	90	0	1	0	101313.421875	0.963574	0.963574	975	-308	533	-110	-41366	0	0	-219	-8051	-1625	0	1	0	0.	32.1	0	61	0	3	8	170	102100	0	0	0	0	0	0	0	116452766	521378916	501223456	79183672	384211104	0	-1313	0	219	0	0	1406	471	-365	41597	0	0	219	-1625	-8051	0.	0	0	0	0	0	0	0	0	581	-1241	0	0	-8051	-1625	0	0	0	0	0	0	0	26214	57147	0	0	0	-308	-41366	-219	0	-219	-1313	0	-162	206	1850	1221	1934	-9275	931	475	623	-666	-74	-256.019989	0	-21.334999	12.	0.114582	0.344262	-0.089067
62.017	11:53:41.778	61	120	1	2	0	1	0	4	3	90	0	1	0	101314.3125	0.889453	0.889453	900	-928	-423	-2100	-58631	0	0	-223	-8092	-1617	0	1	0	0.	32.1	0	61	0	3	8	170	102200	0	0	0	0	0	0	0	116452750	521378900	501223456	79183656	384211104	0	-1313	0	223	0	0	1577	416	-351	58465	0	0	223	-1617	-8092	0.	0	0	0	0	0	0	0	0	-360	-1087	0	0	-8092	-1617	0	0	0	0	0	0	0	26214	57147	0	0	0	-928	-58631	-223	0	-223	-1313	0	-180	259	1830	1243	2052	-9035	196	-34	1120	479	-614	-256.332001	0	-21.361	12.	0.10197	0.386251	-0.085977
62.117	11:53:41.878	61	120	1	2	0	1	0	4	3	90	0	1	0	101315.742188	0.770859	0.770859	780	736	-500	-426	-6289	0	0	-219	-8092	-1617	0	1	0	0.	32.1	0	61	0	3	8	170	102300	0	0	0	0	0	0	0	116452750	521378916	501223456	79183656	384211104	0	-1313	0	219	0	0	1760	429	-386	5179	0	0	219	-1617	-8092	0.	0	0	0	0	0	0	0	0	-436	605	0	0	-8092	-1617	0	0	0	0	0	0	0	26214	57147	0	0	0	736	-6289	-219	0	-219	-1313	0	-144	279	1834	1158	2097	-9378	1133	1442	1281	435	-941	-256.799988	0	-21.4	12.	0.104669	0.430856	-0.0945
62.217	11:53:41.978	61	120	1	2	0	1	0	4	3	90	0	1	0	101315.328125	0.805449	0.805449	815	213	-551	855	47262	0	0	-216	-8181	-1902	0	1	0	0.	32.1	0	61	0	3	8	170	102400	0	0	0	0	0	0	0	116452700	521378799	501223392	79183640	384211200	0	-1313	0	216	0	0	1974	436	-406	-47032	0	0	216	-1902	-8181	0.	0	0	0	0	0	0	0	0	-9	-601	0	0	-8181	-1902	0	0	0	0	0	0	0	26214	57147	0	0	0	213	47262	-216	0	-216	-1313	0	-180	203	1801	1069	2059	-9819	814	519	1333	483	-401	-254.927994	0	-21.243999	12.	0.106699	0.483065	-0.099051
62.317	11:53:42.078	61	120	1	2	0	1	0	4	3	90	0	1	0	101314.734375	0.854863	0.854863	865	-2805	-952	-340	54211	0	0	-214	-8202	-1899	0	1	0	0.	32.1	0	61	0	3	8	170	102500	0	0	0	0	0	0	0	116452683	521378799	501223392	79183632	384211200	0	-1313	0	214	0	0	2211	429	-389	-52885	0	0	214	-1899	-8202	0.	0	0	0	0	0	0	0	0	-1548	-631	0	0	-8202	-1899	0	0	0	0	0	0	0	26214	57147	0	0	0	-2805	54211	-214	0	-214	-1313	0	-248	288	1846	1036	2010	-11266	259	-338	1360	632	-213	-255.552002	0	-21.296	12.	0.10526	0.541117	-0.095159
62.417	11:53:42.178	61	120	1	2	0	1	0	4	3	90	0	1	0	101315.125	0.821953	0.821953	835	-2607	697	-449	25410	0	0	-212	-8243	-1891	0	1	0	0.	32.1	0	61	0	3	8	170	102600	0	0	0	0	0	0	0	116452666	521378816	501223392	79183616	384211200	0	-1313	0	212	0	0	2504	432	-456	-23568	0	0	212	-1891	-8243	0.	0	0	0	0	0	0	0	0	-824	-119	0	0	-8243	-1891	0	0	0	0	0	0	0	26214	57147	0	0	0	-2607	25410	-212	0	-212	-1313	0	-140	221	1818	1024	2071	-10972	2506	1260	2702	-13	-688	-254.927994	0	-21.243999	12.	0.105595	0.612997	-0.111061
62.517	11:53:42.278	61	120	1	2	0	1	0	4	3	90	0	1	0	101315.742188	0.770859	0.770859	780	-1099	-714	-503	-11750	0	0	-209	-8243	-1891	0	1	0	0.	32.1	0	61	0	3	8	170	102700	0	0	0	0	0	0	0	116452666	521378816	501223392	79183616	384211200	0	-1313	0	209	0	0	2672	425	-341	14028	0	0	209	-1891	-8243	0.	0	0	0	0	0	0	0	0	-161	454	0	0	-8243	-1891	0	0	0	0	0	0	0	26214	57147	0	0	0	-1099	-11750	-209	0	-209	-1313	0	-65	237	1818	1013	2093	-12179	1834	348	1312	-34	-1181	-255.864014	0	-21.322001	12.	0.10376	0.65332	-0.083496
62.617	11:53:42.378	61	120	1	2	0	1	0	4	3	90	0	1	0	101315.226562	0.813594	0.813594	820	828	-2255	-162	-46029	0	0	-210	-8243	-1891	0	1	0	0.	32.1	0	61	0	3	8	170	102800	0	0	0	0	0	0	0	116452666	521378799	501223392	79183616	384211200	0	-1313	0	209	0	0	2823	352	-250	39812	0	0	209	-1891	-8243	0.	0	0	0	0	0	0	0	0	-1694	-599	0	0	-8243	-1891	0	0	0	0	0	0	0	26214	57147	0	0	0	828	-46029	-210	0	-210	-1313	0	-38	36	1979	1028	2196	-11325	309	-853	754	278	366	-257.268005	0	-21.438999	12.	0.08593	0.690386	-0.060832
62.717	11:53:42.478	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.460938	0.79375	0.79375	800	709	-1736	487	-41986	0	0	-210	-8263	-1889	0	1	0	0.	32.1	0	61	0	3	8	170	102900	0	0	0	0	0	0	0	116452649	521378799	501223392	79183608	384211200	0	-1313	0	210	0	0	3093	363	-257	39588	0	0	210	-1889	-8263	0.	0	0	0	0	0	0	0	0	-787	205	0	0	-8263	-1889	0	0	0	0	0	0	0	26214	57147	0	0	0	709	-41986	-210	0	-210	-1313	0	-253	193	1991	865	2211	-10168	201	-294	1377	911	-261	-258.360016	0	-21.530001	12.	0.086998	0.750476	-0.062508
62.817	11:53:42.578	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.648438	0.778867	0.778867	785	-357	-916	407	-24472	0	0	-209	-8263	-1889	0	1	0	0.	33.1	0	62	0	3	8	170	103000	0	0	0	0	0	0	0	116452649	521378799	501223392	79183608	384211200	0	-1313	0	209	0	0	3328	415	-301	22642	0	0	209	-1889	-8263	0.	0	0	0	0	0	0	0	0	-115	1451	0	0	-8263	-1889	0	0	0	0	0	0	0	26214	57147	0	0	0	-357	-24472	-209	0	-209	-1313	0	-229	222	1834	965	2124	-9108	-53	470	937	945	-636	-255.864014	0	-21.322001	12.	0.101706	0.813655	-0.073583
62.917	11:53:42.678	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.679688	0.775801	0.775801	785	-1454	325	1333	-5686	0	0	-208	-8263	-1889	0	1	0	0.	33.1	0	62	0	3	8	170	103100	0	0	0	0	0	0	0	116452649	521378799	501223392	79183608	384211200	0	-1313	0	208	0	0	3526	434	-340	5831	0	0	208	-1889	-8263	0.	0	0	0	0	0	0	0	0	-1468	-219	0	0	-8263	-1889	0	0	0	0	0	0	0	26214	57147	0	0	0	-1454	-5686	-208	0	-208	-1313	0	-230	303	1834	862	2135	-9432	-441	1422	440	841	-854	-258.360016	0	-21.530001	12.	0.106237	0.861703	-0.083167
63.017	11:53:42.778	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.265625	0.810391	0.810391	820	-481	675	-35	3536	0	0	-207	-8263	-1889	0	1	0	0.	33.1	0	62	0	3	8	170	103200	0	0	0	0	0	0	0	116452649	521378799	501223392	79183608	384211200	0	-1313	0	207	0	0	3790	382	-337	-2730	0	0	207	-1889	-8263	0.	0	0	0	0	0	0	0	0	-143	-958	0	0	-8263	-1889	0	0	0	0	0	0	0	26214	57147	0	0	0	-481	3536	-207	0	-207	-1313	0	-155	152	1809	895	2105	-9633	-397	622	754	357	828	-257.268005	0	-21.438999	12.	0.093573	0.926141	-0.08192
63.117	11:53:42.878	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.109375	0.823516	0.823516	830	-19	-407	-480	-16972	0	0	-208	-8302	-1881	0	1	0	0.	33.1	0	62	0	3	8	170	103300	0	0	0	0	0	0	0	116452633	521378799	501223392	79183592	384211200	0	-1306	0	208	0	0	3998	316	-249	18118	0	0	208	-1881	-8302	0.	0	0	0	0	0	0	0	0	-621	47	0	0	-8302	-1881	0	0	0	0	0	0	0	26214	57147	0	0	0	-19	-16972	-208	0	-208	-1306	0	53	99	1777	928	2082	-9476	107	1172	1264	-1063	135	-256.799988	0	-21.4	12.	0.079764	0.972208	-0.061963
63.217	11:53:42.978	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.289062	0.808633	0.808633	815	702	-534	1817	-34065	0	0	-209	-8302	-1881	0	1	0	0.	33.1	0	62	0	3	8	170	103400	0	0	0	0	0	0	0	116452633	521378799	501223392	79183592	384211200	0	-1313	0	209	0	0	4228	281	-241	33262	0	0	209	-1881	-8302	0.	0	0	0	0	0	0	0	0	-834	900	0	0	-8302	-1881	0	0	0	0	0	0	0	26214	57147	0	0	0	702	-34065	-209	0	-209	-1313	0	-51	179	1813	891	2143	-8770	-985	534	1913	-204	-693	-257.580017	0	-21.465	12.	0.068438	1.033388	-0.059076
63.317	11:53:43.078	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.648438	0.778867	0.778867	785	1736	-774	305	10699	0	0	-208	-8302	-1881	0	1	0	0.	33.1	0	62	0	3	8	170	103500	0	0	0	0	0	0	0	116452633	521378799	501223392	79183592	384211200	0	-1313	0	208	0	0	4494	304	-303	-12102	0	0	208	-1881	-8302	0.	0	0	0	0	0	0	0	0	-1123	-485	0	0	-8302	-1881	0	0	0	0	0	0	0	26214	57147	0	0	0	1736	10699	-208	0	-208	-1313	0	-61	236	1809	854	2063	-7951	-779	828	2445	-13	-897	-255.708008	0	-21.309	12.	0.074163	1.098382	-0.074272
63.417	11:53:43.178	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.648438	0.778867	0.778867	785	-829	-243	137	46761	0	0	-205	-8268	-1656	0	1	0	0.	33.1	0	62	0	3	8	170	103600	0	0	0	0	0	0	0	116452649	521378866	501223456	79183592	384211136	0	-1313	0	205	0	0	4768	360	-319	-49019	0	0	205	-1656	-8268	0.	0	0	0	0	0	0	0	0	209	326	0	0	-8268	-1656	0	0	0	0	0	0	0	26214	57147	0	0	0	-829	46761	-205	0	-205	-1313	0	-215	214	1777	832	2097	-7926	-711	-24	2314	588	-43	-255.396011	0	-21.283001	12.	0.088209	1.165467	-0.077936
63.517	11:53:43.278	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.617188	0.780742	0.780742	790	-1620	1157	-183	40735	0	0	-202	-8268	-1656	0	1	0	0.	33.1	0	62	0	3	8	170	103700	0	0	0	0	0	0	0	116452649	521378883	501223456	79183592	384211136	0	-1313	0	202	0	0	5066	418	-372	-38587	0	0	202	-1656	-8268	0.	0	0	0	0	0	0	0	0	768	857	0	0	-8268	-1656	0	0	0	0	0	0	0	26214	57147	0	0	0	-1620	40735	-202	0	-202	-1313	0	-195	328	1822	691	2086	-8338	-328	-681	2881	902	-1111	-257.112	0	-21.426001	12.	0.101261	1.229529	-0.090029
63.617	11:53:43.378	62	120	1	2	0	1	0	4	3	91	0	1	0	101315.703125	0.773906	0.773906	780	-1162	146	1114	-417	0	0	-200	-8322	-1879	0	1	0	0.	33.1	0	62	0	3	8	170	103800	0	0	0	0	0	0	0	116452616	521378799	501223392	79183584	384211200	0	-1313	0	200	0	0	5372	409	-291	2881	0	0	200	-1879	-8322	0.	0	0	0	0	0	0	0	0	-588	704	0	0	-8322	-1879	0	0	0	0	0	0	0	26214	57147	0	0	0	-1162	-417	-200	0	-200	-1313	0	-129	263	1809	717	2025	-9756	-318	-215	1538	828	431	-254.14801	0	-21.179001	12.	0.100054	1.312657	-0.071596
63.717	11:53:43.478	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.804688	0.765918	0.765918	775	857	-1294	105	-20285	0	0	-200	-8343	-1876	0	1	0	0.	33.1	0	62	0	3	8	170	103900	0	0	0	0	0	0	0	116452599	521378799	501223392	79183576	384211200	0	-1313	0	200	0	0	5711	375	-329	20104	0	0	200	-1876	-8343	0.	0	0	0	0	0	0	0	0	-646	-475	0	0	-8343	-1876	0	0	0	0	0	0	0	26214	57147	0	0	0	857	-20285	-200	0	-200	-1313	0	-94	5	1773	610	2033	-8951	1393	-24	2493	-261	649	-253.835999	0	-21.153	12.	0.091479	1.395306	-0.07938
63.817	11:53:43.578	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.703125	0.773906	0.773906	780	-1353	-793	-190	-56504	0	0	-201	-8343	-1876	0	1	0	0.	33.4	0	63	0	3	8	170	104000	0	0	0	0	0	0	0	116452599	521378799	501223392	79183576	384211200	0	-1313	0	201	0	0	5989	378	-280	57140	0	0	201	-1876	-8343	0.	0	0	0	0	0	0	0	0	-1147	-99	0	0	-8343	-1876	0	0	0	0	0	0	0	26214	57147	0	0	0	-1353	-56504	-201	0	-201	-1313	0	-197	320	1801	647	2055	-9363	618	-647	3038	453	-1647	-256.799988	0	-21.4	12.	0.092285	1.464111	-0.068604
63.917	11:53:43.678	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.617188	0.780742	0.780742	790	-1707	-410	1194	-27480	0	0	-203	-8343	-1876	0	1	0	0.	33.4	0	63	0	3	8	170	104100	0	0	0	0	0	0	0	116452599	521378799	501223392	79183576	384211200	0	-1313	0	203	0	0	6391	449	-281	28141	0	0	203	-1876	-8343	0.	0	0	0	0	0	0	0	0	-2512	1200	0	0	-8343	-1876	0	0	0	0	0	0	0	26214	57147	0	0	0	-1707	-27480	-203	0	-203	-1313	0	-262	284	1785	543	2029	-8819	-333	-887	3046	845	-1072	-257.580017	0	-21.465	12.	0.108643	1.552246	-0.068604
64.017	11:53:43.778	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.742188	0.770859	0.770859	780	743	-922	2125	3404	0	0	-202	-8363	-1873	0	1	0	0.	33.4	0	63	0	3	8	170	104200	0	0	0	0	0	0	0	116452583	521378799	501223392	79183568	384211200	0	-1313	0	202	0	0	6731	505	-273	-1587	0	0	202	-1873	-8363	0.	0	0	0	0	0	0	0	0	-867	1787	0	0	-8363	-1873	0	0	0	0	0	0	0	26214	57147	0	0	0	743	3404	-202	0	-202	-1313	0	-152	187	2007	451	1907	-8387	-662	156	2279	823	-701	-256.488007	0	-21.374001	12.	0.123799	1.644601	-0.06711
64.117	11:53:43.878	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.617188	0.780742	0.780742	790	-184	-832	274	1063	0	0	-201	-8363	-1873	0	1	0	0.	33.4	0	63	0	3	8	170	104300	0	0	0	0	0	0	0	116452583	521378799	501223392	79183568	384211200	0	-1313	0	201	0	0	7061	488	-280	1073	0	0	201	-1873	-8363	0.	0	0	0	0	0	0	0	0	-1255	1657	0	0	-8363	-1873	0	0	0	0	0	0	0	26214	57147	0	0	0	-184	1063	-201	0	-201	-1313	0	-104	66	1874	458	1858	-8309	-68	-137	2754	139	-366	-257.112	0	-21.426001	12.	0.1192	1.725236	-0.068058
64.217	11:53:43.978	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.679688	0.775801	0.775801	785	-85	-401	-1003	-27321	0	0	-202	-8363	-1873	0	1	0	0.	33.4	0	63	0	3	8	170	104400	0	0	0	0	0	0	0	116452583	521378799	501223392	79183568	384211200	0	-1313	0	202	0	0	7364	492	-219	28319	0	0	202	-1873	-8363	0.	0	0	0	0	0	0	0	0	9	497	0	0	-8363	-1873	0	0	0	0	0	0	0	26214	57147	0	0	0	-85	-27321	-202	0	-202	-1313	0	-185	156	1995	370	1862	-8225	-372	358	2720	-553	-418	-254.459991	0	-21.205	12.	0.120218	1.799351	-0.053528
64.317	11:53:44.078	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.40625	0.798711	0.798711	805	-412	-430	1340	-54319	0	0	-204	-8363	-1873	0	1	0	0.	33.4	0	63	0	3	8	170	104500	0	0	0	0	0	0	0	116452583	521378799	501223392	79183568	384211200	0	-1313	0	204	0	0	7675	431	-185	54290	0	0	204	-1873	-8363	0.	0	0	0	0	0	0	0	0	481	-14	0	0	-8363	-1873	0	0	0	0	0	0	0	26214	57147	0	0	0	-412	-54319	-204	0	-204	-1313	0	-108	150	1838	399	1835	-9770	1412	-29	2005	-1573	-104	-256.643982	0	-21.386999	12.	0.106413	1.868364	-0.045321
64.417	11:53:44.178	63	120	1	2	0	1	0	4	3	91	0	1	0	101315.648438	0.778867	0.778867	785	-1018	758	-64	-30627	0	0	-205	-8384	-1868	0	1	0	0.	33.4	0	63	0	3	8	170	104600	0	0	0	0	0	0	0	116452566	521378799	501223392	79183560	384211200	0	-1313	0	205	0	0	7944	446	-189	30372	0	0	205	-1868	-8384	0.	0	0	0	0	0	0	0	0	-777	971	0	0	-8384	-1868	0	0	0	0	0	0	0	26214	57147	0	0	0	-1018	-30627	-205	0	-205	-1313	0	-294	209	1826	347	1774	-7627	-397	-789	1652	348	-592	-258.20401	0	-21.517	12.	0.109552	1.94043	-0.046494
